日期,股票代碼,類別,數值,原始名稱
2019-06-30,2454,IncomeAfterTaxes,6502844000,本期淨利（淨損）
2019-06-30,2454,TotalConsolidatedProfitForThePeriod,15579272000,本期綜合損益總額
2019-06-30,2454,Revenue,61567106000,營業收入
2019-06-30,2454,CostOfGoodsSold,35777057000,營業成本
2019-06-30,2454,GrossProfit,25790049000,營業毛利（毛損）淨額
2019-06-30,2454,OperatingIncome,6143275000,營業利益（損失）
2019-06-30,2454,TotalNonoperatingIncomeAndExpense,1877299000,營業外收入及支出
2019-06-30,2454,OtherComprehensiveIncome,9076428000,其他綜合損益（淨額）
2019-06-30,2454,EquityAttributableToOwnersOfParent,6430120000,淨利（淨損）歸屬於母公司業主
2019-06-30,2454,NoncontrollingInterests,72724000,淨利（淨損）歸屬於非控制權益
2019-09-30,2454,IncomeBeforeIncomeTax,7946930000,稅前淨利(淨損)
2019-09-30,2454,NetIncome,6902380000,本期淨利(淨損)
2019-09-30,2454,OperatingExpenses,21260600000,營業費用
2019-09-30,2454,TAX,1044544000,所得稅費用（利益）
2019-09-30,2454,EPS,4.38,基本每股盈餘（元）
2019-09-30,2454,PreTaxIncome,7946925000,稅前淨利（淨損）
2019-09-30,2454,IncomeFromContinuingOperations,6902381000,繼續營業單位本期淨利（淨損）
2019-09-30,2454,IncomeAfterTaxes,6902381000,本期淨利（淨損）
2019-09-30,2454,TotalConsolidatedProfitForThePeriod,23261936000,本期綜合損益總額
2019-09-30,2454,Revenue,67224354000,營業收入
2019-09-30,2454,CostOfGoodsSold,38934446000,營業成本
2019-09-30,2454,GrossProfit,28289908000,營業毛利（毛損）淨額
2019-09-30,2454,OperatingIncome,7029308000,營業利益（損失）
2019-09-30,2454,TotalNonoperatingIncomeAndExpense,917617000,營業外收入及支出
2019-09-30,2454,OtherComprehensiveIncome,16359555000,其他綜合損益（淨額）
2019-09-30,2454,EquityAttributableToOwnersOfParent,6870577000,淨利（淨損）歸屬於母公司業主
2019-09-30,2454,NoncontrollingInterests,31804000,淨利（淨損）歸屬於非控制權益
2019-12-31,2454,IncomeBeforeIncomeTax,7055140000,稅前淨利(淨損)
2019-12-31,2454,NetIncome,6383060000,本期淨利(淨損)
2019-12-31,2454,OperatingExpenses,21266210000,營業費用
2019-12-31,2454,TAX,672076000,所得稅費用（利益）
2019-12-31,2454,EPS,4.03,基本每股盈餘（元）
2019-12-31,2454,PreTaxIncome,7055139000,稅前淨利（淨損）
2019-12-31,2454,IncomeFromContinuingOperations,6383063000,繼續營業單位本期淨利（淨損）
2019-12-31,2454,IncomeAfterTaxes,6383063000,本期淨利（淨損）
2019-12-31,2454,TotalConsolidatedProfitForThePeriod,1591352000,本期綜合損益總額
2019-12-31,2454,Revenue,64708379000,營業收入
2019-12-31,2454,CostOfGoodsSold,37215972000,營業成本
2019-12-31,2454,GrossProfit,27492407000,營業毛利（毛損）淨額
2019-12-31,2454,OperatingIncome,6226197000,營業利益（損失）
2019-12-31,2454,TotalNonoperatingIncomeAndExpense,828942000,營業外收入及支出
2019-12-31,2454,OtherComprehensiveIncome,-4791711000,其他綜合損益（淨額）
2019-12-31,2454,EquityAttributableToOwnersOfParent,6326322000,淨利（淨損）歸屬於母公司業主
2019-12-31,2454,NoncontrollingInterests,56741000,淨利（淨損）歸屬於非控制權益
2020-03-31,2454,OperatingExpenses,20434814000,營業費用
2020-03-31,2454,TAX,925775000,所得稅費用（利益）
2020-03-31,2454,EPS,3.64,基本每股盈餘（元）
2020-03-31,2454,PreTaxIncome,6730250000,稅前淨利（淨損）
2020-03-31,2454,IncomeFromContinuingOperations,5804475000,繼續營業單位本期淨利（淨損）
2020-03-31,2454,IncomeAfterTaxes,5804475000,本期淨利（淨損）
2020-03-31,2454,TotalConsolidatedProfitForThePeriod,13154165000,本期綜合損益總額
2020-03-31,2454,Revenue,60862975000,營業收入
2020-03-31,2454,CostOfGoodsSold,34625872000,營業成本
2020-03-31,2454,GrossProfit,26237103000,營業毛利（毛損）淨額
2020-03-31,2454,OperatingIncome,5802289000,營業利益（損失）
2020-03-31,2454,TotalNonoperatingIncomeAndExpense,927961000,營業外收入及支出
2020-03-31,2454,OtherComprehensiveIncome,7349690000,其他綜合損益（淨額）
2020-03-31,2454,EquityAttributableToOwnersOfParent,5715297000,淨利（淨損）歸屬於母公司業主
2020-03-31,2454,NoncontrollingInterests,89178000,淨利（淨損）歸屬於非控制權益
2020-06-30,2454,OperatingExpenses,21990886000,營業費用
2020-06-30,2454,TAX,1218557000,所得稅費用（利益）
2020-06-30,2454,EPS,4.58,基本每股盈餘（元）
2020-06-30,2454,PreTaxIncome,8528982000,稅前淨利（淨損）
2020-06-30,2454,IncomeFromContinuingOperations,7310425000,繼續營業單位本期淨利（淨損）
2020-06-30,2454,IncomeAfterTaxes,7310425000,本期淨利（淨損）
2020-06-30,2454,TotalConsolidatedProfitForThePeriod,11663844000,本期綜合損益總額
2020-06-30,2454,Revenue,67603053000,營業收入
2020-06-30,2454,CostOfGoodsSold,38196516000,營業成本
2020-06-30,2454,GrossProfit,29406537000,營業毛利（毛損）淨額
2020-06-30,2454,OperatingIncome,7415651000,營業利益（損失）
2020-06-30,2454,TotalNonoperatingIncomeAndExpense,1113331000,營業外收入及支出
2020-06-30,2454,OtherComprehensiveIncome,4353419000,其他綜合損益（淨額）
2020-06-30,2454,EquityAttributableToOwnersOfParent,7203948000,淨利（淨損）歸屬於母公司業主
2020-06-30,2454,NoncontrollingInterests,106477000,淨利（淨損）歸屬於非控制權益
2020-09-30,2454,OperatingExpenses,28399972000,營業費用
2020-09-30,2454,TAX,2065545000,所得稅費用（利益）
2020-09-30,2454,EPS,8.43,基本每股盈餘（元）
2020-09-30,2454,PreTaxIncome,15432093000,稅前淨利（淨損）
2020-09-30,2454,IncomeFromContinuingOperations,13366548000,繼續營業單位本期淨利（淨損）
2020-09-30,2454,IncomeAfterTaxes,13366548000,本期淨利（淨損）
2020-09-30,2454,TotalConsolidatedProfitForThePeriod,14443252000,本期綜合損益總額
2020-09-30,2454,Revenue,97274734000,營業收入
2020-09-30,2454,CostOfGoodsSold,54246316000,營業成本
2020-09-30,2454,GrossProfit,43028418000,營業毛利（毛損）淨額
2020-09-30,2454,OperatingIncome,14628446000,營業利益（損失）
2020-09-30,2454,TotalNonoperatingIncomeAndExpense,803647000,營業外收入及支出
2020-09-30,2454,OtherComprehensiveIncome,1076704000,其他綜合損益（淨額）
2020-09-30,2454,EquityAttributableToOwnersOfParent,13251148000,淨利（淨損）歸屬於母公司業主
2020-09-30,2454,NoncontrollingInterests,115400000,淨利（淨損）歸屬於非控制權益
2020-12-31,2454,OperatingExpenses,27490605000,營業費用
2020-12-31,2454,TAX,1934236000,所得稅費用（利益）
2020-12-31,2454,EPS,9.36,基本每股盈餘（元）
2020-12-31,2454,PreTaxIncome,16891361000,稅前淨利（淨損）
2020-12-31,2454,IncomeFromContinuingOperations,14957125000,繼續營業單位本期淨利（淨損）
2020-12-31,2454,IncomeAfterTaxes,14957125000,本期淨利（淨損）
2020-12-31,2454,TotalConsolidatedProfitForThePeriod,33318120000,本期綜合損益總額
2020-12-31,2454,Revenue,96405226000,營業收入
2020-12-31,2454,CostOfGoodsSold,53541768000,營業成本
2020-12-31,2454,GrossProfit,42863458000,營業毛利（毛損）淨額
2020-12-31,2454,OperatingIncome,15372853000,營業利益（損失）
2020-12-31,2454,TotalNonoperatingIncomeAndExpense,1518508000,營業外收入及支出
2020-12-31,2454,OtherComprehensiveIncome,18360995000,其他綜合損益（淨額）
2020-12-31,2454,EquityAttributableToOwnersOfParent,14746407000,淨利（淨損）歸屬於母公司業主
2020-12-31,2454,NoncontrollingInterests,210718000,淨利（淨損）歸屬於非控制權益
2021-03-31,2454,OperatingExpenses,28322486000,營業費用
2021-03-31,2454,TAX,3298410000,所得稅費用（利益）
2021-03-31,2454,EPS,16.21,基本每股盈餘（元）
2021-03-31,2454,PreTaxIncome,29075654000,稅前淨利（淨損）
2021-03-31,2454,IncomeFromContinuingOperations,25777244000,繼續營業單位本期淨利（淨損）
2021-03-31,2454,IncomeAfterTaxes,25777244000,本期淨利（淨損）
2021-03-31,2454,TotalConsolidatedProfitForThePeriod,39318004000,本期綜合損益總額
2021-03-31,2454,Revenue,108032982000,營業收入
2021-03-31,2454,CostOfGoodsSold,59512598000,營業成本
2021-03-31,2454,OperatingIncome,20197898000,營業利益（損失）
2021-03-31,2454,TotalNonoperatingIncomeAndExpense,8877756000,營業外收入及支出
2021-03-31,2454,OtherComprehensiveIncome,13540760000,其他綜合損益（淨額）
2021-03-31,2454,EquityAttributableToOwnersOfParent,39110468000,綜合損益總額歸屬於母公司業主
2021-03-31,2454,NoncontrollingInterests,207536000,綜合損益總額歸屬於非控制權益
2021-03-31,2454,GrossProfit,48520384000,營業毛利（毛損）
2021-06-30,2454,OperatingExpenses,29204123000,營業費用
2021-06-30,2454,TAX,4000464000,所得稅費用（利益）
2021-06-30,2454,PreTaxIncome,31587102000,稅前淨利（淨損）
2021-06-30,2454,IncomeFromContinuingOperations,27586638000,繼續營業單位本期淨利（淨損）
2021-06-30,2454,IncomeAfterTaxes,27586638000,本期淨利（淨損）
2021-06-30,2454,TotalConsolidatedProfitForThePeriod,32439801000,本期綜合損益總額
2021-06-30,2454,Revenue,125653403000,營業收入
2021-06-30,2454,CostOfGoodsSold,67614966000,營業成本
2021-06-30,2454,OperatingIncome,28834314000,營業利益（損失）
2021-06-30,2454,TotalNonoperatingIncomeAndExpense,2752788000,營業外收入及支出
2021-06-30,2454,OtherComprehensiveIncome,4853163000,其他綜合損益（淨額）
2021-06-30,2454,EquityAttributableToOwnersOfParent,32376528000,綜合損益總額歸屬於母公司業主
2021-06-30,2454,NoncontrollingInterests,63273000,綜合損益總額歸屬於非控制權益
2021-06-30,2454,EPS,17.44,基本每股盈餘（元）
2021-06-30,2454,GrossProfit,58038437000,營業毛利（毛損）
2021-09-30,2454,OperatingExpenses,31929216000,營業費用
2021-09-30,2454,TAX,3828825000,所得稅費用（利益）
2021-09-30,2454,EPS,17.92,基本每股盈餘（元）
2021-09-30,2454,PreTaxIncome,32189976000,稅前淨利（淨損）
2021-09-30,2454,IncomeFromContinuingOperations,28361151000,繼續營業單位本期淨利（淨損）
2021-09-30,2454,IncomeAfterTaxes,28361151000,本期淨利（淨損）
2021-09-30,2454,TotalConsolidatedProfitForThePeriod,10443254000,本期綜合損益總額
2021-09-30,2454,Revenue,131074320000,營業收入
2021-09-30,2454,CostOfGoodsSold,69858213000,營業成本
2021-09-30,2454,OperatingIncome,29286891000,營業利益（損失）
2021-09-30,2454,TotalNonoperatingIncomeAndExpense,2903085000,營業外收入及支出
2021-09-30,2454,OtherComprehensiveIncome,-17917897000,其他綜合損益（淨額）
2021-09-30,2454,GrossProfit,61216107000,營業毛利（毛損）淨額
2021-09-30,2454,EquityAttributableToOwnersOfParent,28287255000,淨利（淨損）歸屬於母公司業主
2021-09-30,2454,NoncontrollingInterests,73896000,淨利（淨損）歸屬於非控制權益
2021-12-31,2454,OperatingExpenses,34108536000,營業費用
2021-12-31,2454,TAX,3851821000,所得稅費用（利益）
2021-12-31,2454,PreTaxIncome,33999321000,稅前淨利（淨損）
2021-12-31,2454,IncomeFromContinuingOperations,30147500000,繼續營業單位本期淨利（淨損）
2021-12-31,2454,IncomeAfterTaxes,30147500000,本期淨利（淨損）
2021-12-31,2454,TotalConsolidatedProfitForThePeriod,33475675000,本期綜合損益總額
2021-12-31,2454,Revenue,128653877000,營業收入
2021-12-31,2454,CostOfGoodsSold,64824210000,營業成本
2021-12-31,2454,OperatingIncome,29721131000,營業利益（損失）
2021-12-31,2454,TotalNonoperatingIncomeAndExpense,4278190000,營業外收入及支出
2021-12-31,2454,OtherComprehensiveIncome,3328175000,其他綜合損益（淨額）
2021-12-31,2454,EPS,18.99,基本每股盈餘（元）
2021-12-31,2454,GrossProfit,63829667000,營業毛利（毛損）淨額
2021-12-31,2454,EquityAttributableToOwnersOfParent,30050902000,淨利（淨損）歸屬於母公司業主
2021-12-31,2454,NoncontrollingInterests,96598000,淨利（淨損）歸屬於非控制權益
2022-03-31,2454,OperatingExpenses,35316171000,營業費用
2022-03-31,2454,TAX,4556847000,所得稅費用（利益）
2022-03-31,2454,EPS,21.02,基本每股盈餘（元）
2022-03-31,2454,PreTaxIncome,37970104000,稅前淨利（淨損）
2022-03-31,2454,IncomeFromContinuingOperations,33413257000,繼續營業單位本期淨利（淨損）
2022-03-31,2454,IncomeAfterTaxes,33413257000,本期淨利（淨損）
2022-03-31,2454,TotalConsolidatedProfitForThePeriod,21241768000,本期綜合損益總額
2022-03-31,2454,Revenue,142710849000,營業收入
2022-03-31,2454,CostOfGoodsSold,70927474000,營業成本
2022-03-31,2454,OperatingIncome,36467204000,營業利益（損失）
2022-03-31,2454,TotalNonoperatingIncomeAndExpense,1502900000,營業外收入及支出
2022-03-31,2454,OtherComprehensiveIncome,-12171489000,其他綜合損益（淨額）
2022-03-31,2454,GrossProfit,71783375000,營業毛利（毛損）淨額
2022-03-31,2454,EquityAttributableToOwnersOfParent,33261383000,淨利（淨損）歸屬於母公司業主
2022-03-31,2454,NoncontrollingInterests,151874000,淨利（淨損）歸屬於非控制權益
2022-06-30,2454,OperatingExpenses,37583322000,營業費用
2022-06-30,2454,TAX,5325314000,所得稅費用（利益）
2022-06-30,2454,EPS,22.38,基本每股盈餘（元）
2022-06-30,2454,PreTaxIncome,40937315000,稅前淨利（淨損）
2022-06-30,2454,IncomeFromContinuingOperations,35612001000,繼續營業單位本期淨利（淨損）
2022-06-30,2454,IncomeAfterTaxes,35612001000,本期淨利（淨損）
2022-06-30,2454,TotalConsolidatedProfitForThePeriod,39889810000,本期綜合損益總額
2022-06-30,2454,Revenue,155729821000,營業收入
2022-06-30,2454,CostOfGoodsSold,78965536000,營業成本
2022-06-30,2454,OperatingIncome,39180963000,營業利益（損失）
2022-06-30,2454,TotalNonoperatingIncomeAndExpense,1756352000,營業外收入及支出
2022-06-30,2454,OtherComprehensiveIncome,4277809000,其他綜合損益（淨額）
2022-06-30,2454,EquityAttributableToOwnersOfParent,39721946000,綜合損益總額歸屬於母公司業主
2022-06-30,2454,NoncontrollingInterests,167864000,綜合損益總額歸屬於非控制權益
2022-06-30,2454,GrossProfit,76764285000,營業毛利（毛損）
2022-09-30,2454,OperatingExpenses,37041379000,營業費用
2022-09-30,2454,TAX,4511127000,所得稅費用（利益）
2022-09-30,2454,PreTaxIncome,35596488000,稅前淨利（淨損）
2022-09-30,2454,IncomeFromContinuingOperations,31085361000,繼續營業單位本期淨利（淨損）
2022-09-30,2454,IncomeAfterTaxes,31085361000,本期淨利（淨損）
2022-09-30,2454,TotalConsolidatedProfitForThePeriod,34009094000,本期綜合損益總額
2022-09-30,2454,Revenue,142161276000,營業收入
2022-09-30,2454,CostOfGoodsSold,72065867000,營業成本
2022-09-30,2454,OperatingIncome,33054030000,營業利益（損失）
2022-09-30,2454,TotalNonoperatingIncomeAndExpense,2542458000,營業外收入及支出
2022-09-30,2454,OtherComprehensiveIncome,2923733000,其他綜合損益（淨額）
2022-09-30,2454,EPS,19.55,基本每股盈餘（元）
2022-09-30,2454,GrossProfit,70095409000,營業毛利（毛損）淨額
2022-09-30,2454,EquityAttributableToOwnersOfParent,30954628000,淨利（淨損）歸屬於母公司業主
2022-09-30,2454,NoncontrollingInterests,130733000,淨利（淨損）歸屬於非控制權益
2022-12-31,2454,OperatingExpenses,34175111000,營業費用
2022-12-31,2454,TAX,2542934000,所得稅費用（利益）
2022-12-31,2454,EPS,11.64,基本每股盈餘（元）
2022-12-31,2454,PreTaxIncome,21057336000,稅前淨利（淨損）
2022-12-31,2454,IncomeFromContinuingOperations,18514402000,繼續營業單位本期淨利（淨損）
2022-12-31,2454,IncomeAfterTaxes,18514402000,本期淨利（淨損）
2022-12-31,2454,TotalConsolidatedProfitForThePeriod,14273343000,本期綜合損益總額
2022-12-31,2454,Revenue,108194084000,營業收入
2022-12-31,2454,CostOfGoodsSold,55932718000,營業成本
2022-12-31,2454,OperatingIncome,18086255000,營業利益（損失）
2022-12-31,2454,TotalNonoperatingIncomeAndExpense,2971081000,營業外收入及支出
2022-12-31,2454,OtherComprehensiveIncome,-4241059000,其他綜合損益（淨額）
2022-12-31,2454,GrossProfit,52261366000,營業毛利（毛損）淨額
2022-12-31,2454,EquityAttributableToOwnersOfParent,18488077000,淨利（淨損）歸屬於母公司業主
2022-12-31,2454,NoncontrollingInterests,26325000,淨利（淨損）歸屬於非控制權益
2023-03-31,2454,OperatingExpenses,31543480000,營業費用
2023-03-31,2454,TAX,2213280000,所得稅費用（利益）
2023-03-31,2454,EPS,10.64,基本每股盈餘（元）
2023-03-31,2454,PreTaxIncome,19103771000,稅前淨利（淨損）
2023-03-31,2454,IncomeFromContinuingOperations,16890491000,繼續營業單位本期淨利（淨損）
2023-03-31,2454,IncomeAfterTaxes,16890491000,本期淨利（淨損）
2023-03-31,2454,TotalConsolidatedProfitForThePeriod,17341076000,本期綜合損益總額
2023-03-31,2454,Revenue,95651513000,營業收入
2023-03-31,2454,CostOfGoodsSold,49739271000,營業成本
2023-03-31,2454,OperatingIncome,14368762000,營業利益（損失）
2023-03-31,2454,TotalNonoperatingIncomeAndExpense,4735009000,營業外收入及支出
2023-03-31,2454,OtherComprehensiveIncome,450585000,其他綜合損益（淨額）
2023-03-31,2454,GrossProfit,45912242000,營業毛利（毛損）淨額
2023-03-31,2454,EquityAttributableToOwnersOfParent,16873549000,淨利（淨損）歸屬於母公司業主
2023-03-31,2454,NoncontrollingInterests,16942000,淨利（淨損）歸屬於非控制權益
2023-06-30,2454,OperatingExpenses,31895512000,營業費用
2023-06-30,2454,TAX,2351345000,所得稅費用（利益）
2023-06-30,2454,EPS,10.07,基本每股盈餘（元）
2023-06-30,2454,PreTaxIncome,18370169000,稅前淨利（淨損）
2023-06-30,2454,IncomeFromContinuingOperations,16018824000,繼續營業單位本期淨利（淨損）
2023-06-30,2454,IncomeAfterTaxes,16018824000,本期淨利（淨損）
2023-06-30,2454,TotalConsolidatedProfitForThePeriod,26225406000,本期綜合損益總額
2023-06-30,2454,Revenue,98135284000,營業收入
2023-06-30,2454,CostOfGoodsSold,51489222000,營業成本
2023-06-30,2454,OperatingIncome,14750550000,營業利益（損失）
2023-06-30,2454,TotalNonoperatingIncomeAndExpense,3619619000,營業外收入及支出
2023-06-30,2454,OtherComprehensiveIncome,10206582000,其他綜合損益（淨額）
2023-06-30,2454,GrossProfit,46646062000,營業毛利（毛損）淨額
2023-06-30,2454,EquityAttributableToOwnersOfParent,15964792000,淨利（淨損）歸屬於母公司業主
2023-06-30,2454,NoncontrollingInterests,54032000,淨利（淨損）歸屬於非控制權益
2023-09-30,2454,OperatingExpenses,34247876000,營業費用
2023-09-30,2454,TAX,2424450000,所得稅費用（利益）
2023-09-30,2454,EPS,11.64,基本每股盈餘（元）
2023-09-30,2454,PreTaxIncome,20992964000,稅前淨利（淨損）
2023-09-30,2454,IncomeFromContinuingOperations,18568514000,繼續營業單位本期淨利（淨損）
2023-09-30,2454,IncomeAfterTaxes,18568514000,本期淨利（淨損）
2023-09-30,2454,TotalConsolidatedProfitForThePeriod,28061240000,本期綜合損益總額
2023-09-30,2454,Revenue,110097528000,營業收入
2023-09-30,2454,CostOfGoodsSold,57905182000,營業成本
2023-09-30,2454,OperatingIncome,17944470000,營業利益（損失）
2023-09-30,2454,TotalNonoperatingIncomeAndExpense,3048494000,營業外收入及支出
2023-09-30,2454,OtherComprehensiveIncome,9492726000,其他綜合損益（淨額）
2023-09-30,2454,EquityAttributableToOwnersOfParent,27954441000,綜合損益總額歸屬於母公司業主
2023-09-30,2454,NoncontrollingInterests,106799000,綜合損益總額歸屬於非控制權益
2023-09-30,2454,GrossProfit,52192346000,營業毛利（毛損）
2023-12-31,2454,OperatingExpenses,37880664000,營業費用
2023-12-31,2454,TAX,2602423000,所得稅費用（利益）
2023-12-31,2454,PreTaxIncome,28315538000,稅前淨利（淨損）
2023-12-31,2454,IncomeFromContinuingOperations,25713115000,繼續營業單位本期淨利（淨損）
2023-12-31,2454,IncomeAfterTaxes,25713115000,本期淨利（淨損）
2023-12-31,2454,TotalConsolidatedProfitForThePeriod,12346097000,本期綜合損益總額
2023-12-31,2454,Revenue,129562005000,營業收入
2023-12-31,2454,CostOfGoodsSold,66945617000,營業成本
2023-12-31,2454,OperatingIncome,24735724000,營業利益（損失）
2023-12-31,2454,TotalNonoperatingIncomeAndExpense,3579814000,營業外收入及支出
2023-12-31,2454,OtherComprehensiveIncome,-13367018000,其他綜合損益（淨額）
2023-12-31,2454,EquityAttributableToOwnersOfParent,12312627000,綜合損益總額歸屬於母公司業主
2023-12-31,2454,NoncontrollingInterests,33470000,綜合損益總額歸屬於非控制權益
2023-12-31,2454,EPS,16.16,基本每股盈餘（元）
2023-12-31,2454,GrossProfit,62616388000,營業毛利（毛損）
2024-03-31,2454,OperatingExpenses,37720666000,營業費用
2024-03-31,2454,TAX,4014816000,所得稅費用（利益）
2024-03-31,2454,EPS,19.85,基本每股盈餘（元）
2024-03-31,2454,PreTaxIncome,35669623000,稅前淨利（淨損）
2024-03-31,2454,IncomeFromContinuingOperations,31654807000,繼續營業單位本期淨利（淨損）
2024-03-31,2454,IncomeAfterTaxes,31654807000,本期淨利（淨損）
2024-03-31,2454,TotalConsolidatedProfitForThePeriod,48752314000,本期綜合損益總額
2024-03-31,2454,Revenue,133458147000,營業收入
2024-03-31,2454,CostOfGoodsSold,63557617000,營業成本
2024-03-31,2454,OperatingIncome,32179864000,營業利益（損失）
2024-03-31,2454,TotalNonoperatingIncomeAndExpense,3489759000,營業外收入及支出
2024-03-31,2454,OtherComprehensiveIncome,17097507000,其他綜合損益（淨額）
2024-03-31,2454,NoncontrollingInterests,119154000,淨利（淨損）歸屬於非控制權益
2024-03-31,2454,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,132335000,綜合損益總額歸屬於非控制權益
2024-03-31,2454,EquityAttributableToOwnersOfParent,48619979000,綜合損益總額歸屬於母公司業主
2024-03-31,2454,GrossProfit,69900530000,營業毛利（毛損）
2024-06-30,2454,OperatingExpenses,37180406000,營業費用
2024-06-30,2454,TAX,3242162000,所得稅費用（利益）
2024-06-30,2454,PreTaxIncome,29197348000,稅前淨利（淨損）
2024-06-30,2454,IncomeFromContinuingOperations,25955186000,繼續營業單位本期淨利（淨損）
2024-06-30,2454,IncomeAfterTaxes,25955186000,本期淨利（淨損）
2024-06-30,2454,TotalConsolidatedProfitForThePeriod,15428162000,本期綜合損益總額
2024-06-30,2454,Revenue,127271121000,營業收入
2024-06-30,2454,CostOfGoodsSold,65134699000,營業成本
2024-06-30,2454,OperatingIncome,24956016000,營業利益（損失）
2024-06-30,2454,TotalNonoperatingIncomeAndExpense,4241332000,營業外收入及支出
2024-06-30,2454,OtherComprehensiveIncome,-10527024000,其他綜合損益（淨額）
2024-06-30,2454,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,248755000,綜合損益總額歸屬於非控制權益
2024-06-30,2454,NoncontrollingInterests,239666000,淨利（淨損）歸屬於非控制權益
2024-06-30,2454,EPS,16.19,基本每股盈餘（元）
2024-06-30,2454,GrossProfit,62136422000,營業毛利（毛損）淨額
2024-06-30,2454,EquityAttributableToOwnersOfParent,25715520000,淨利（淨損）歸屬於母公司業主
2024-09-30,2454,OperatingExpenses,40483455000,營業費用
2024-09-30,2454,TAX,2851251000,所得稅費用（利益）
2024-09-30,2454,PreTaxIncome,28440994000,稅前淨利（淨損）
2024-09-30,2454,IncomeFromContinuingOperations,25589743000,繼續營業單位本期淨利（淨損）
2024-09-30,2454,IncomeAfterTaxes,25589743000,本期淨利（淨損）
2024-09-30,2454,TotalConsolidatedProfitForThePeriod,30447378000,本期綜合損益總額
2024-09-30,2454,Revenue,131813494000,營業收入
2024-09-30,2454,CostOfGoodsSold,67465873000,營業成本
2024-09-30,2454,OperatingIncome,23864166000,營業利益（損失）
2024-09-30,2454,TotalNonoperatingIncomeAndExpense,4576828000,營業外收入及支出
2024-09-30,2454,OtherComprehensiveIncome,4857635000,其他綜合損益（淨額）
2024-09-30,2454,NoncontrollingInterests,243461000,淨利（淨損）歸屬於非控制權益
2024-09-30,2454,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,257143000,綜合損益總額歸屬於非控制權益
2024-09-30,2454,EquityAttributableToOwnersOfParent,30190235000,綜合損益總額歸屬於母公司業主
2024-09-30,2454,EPS,15.94,基本每股盈餘（元）
2024-09-30,2454,GrossProfit,64347621000,營業毛利（毛損）
2024-12-31,2454,OperatingExpenses,45589207000,營業費用
2024-12-31,2454,TAX,2269928000,所得稅費用（利益）
2024-12-31,2454,PreTaxIncome,26210815000,稅前淨利（淨損）
2024-12-31,2454,IncomeFromContinuingOperations,23940887000,繼續營業單位本期淨利（淨損）
2024-12-31,2454,IncomeAfterTaxes,23940887000,本期淨利（淨損）
2024-12-31,2454,TotalConsolidatedProfitForThePeriod,27708414000,本期綜合損益總額
2024-12-31,2454,Revenue,138043124000,營業收入
2024-12-31,2454,CostOfGoodsSold,71041996000,營業成本
2024-12-31,2454,OperatingIncome,21411921000,營業利益（損失）
2024-12-31,2454,TotalNonoperatingIncomeAndExpense,4798894000,營業外收入及支出
2024-12-31,2454,OtherComprehensiveIncome,3767527000,其他綜合損益（淨額）
2024-12-31,2454,NoncontrollingInterests,151764000,淨利（淨損）歸屬於非控制權益
2024-12-31,2454,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,142430000,綜合損益總額歸屬於非控制權益
2024-12-31,2454,EquityAttributableToOwnersOfParent,27565984000,綜合損益總額歸屬於母公司業主
2024-12-31,2454,EPS,14.94,基本每股盈餘（元）
2024-12-31,2454,GrossProfit,67001128000,營業毛利（毛損）
2025-03-31,2454,OperatingExpenses,43756201000,營業費用
2025-03-31,2454,TAX,5024263000,所得稅費用（利益）
2025-03-31,2454,EPS,18.43,基本每股盈餘（元）
2025-03-31,2454,PreTaxIncome,34553192000,稅前淨利（淨損）
2025-03-31,2454,IncomeFromContinuingOperations,29528929000,繼續營業單位本期淨利（淨損）
2025-03-31,2454,IncomeAfterTaxes,29528929000,本期淨利（淨損）
2025-03-31,2454,TotalConsolidatedProfitForThePeriod,30678216000,本期綜合損益總額
2025-03-31,2454,Revenue,153312237000,營業收入
2025-03-31,2454,CostOfGoodsSold,79502745000,營業成本
2025-03-31,2454,OperatingIncome,30053291000,營業利益（損失）
2025-03-31,2454,TotalNonoperatingIncomeAndExpense,4499901000,營業外收入及支出
2025-03-31,2454,OtherComprehensiveIncome,1149287000,其他綜合損益（淨額）
2025-03-31,2454,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,221410000,綜合損益總額歸屬於非控制權益
2025-03-31,2454,NoncontrollingInterests,204016000,淨利（淨損）歸屬於非控制權益
2025-03-31,2454,GrossProfit,73809492000,營業毛利（毛損）淨額
2025-03-31,2454,EquityAttributableToOwnersOfParent,29324913000,淨利（淨損）歸屬於母公司業主
